id,date,price,coin,version,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_3,rolling_std_3,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_min_7,price_diff,pct_change_1,pct_change_7,day_of_week,day_of_month,month,is_weekend,exp_moving_avg_10,volatility_10,target
27,2024-07-27,3278.19,ethereum,1,3173.76,3336.38,3482.98,3505.22,3132.98,3262.7766666666666,82.39838732240521,3395.7571428571428,136.31164351273296,3533.12,3173.76,104.42999999999984,0.032904189352692015,-0.06476911577589983,5,27,7,1,3350.237056609002,116.7783514421867,3254.61
28,2024-07-28,3254.61,ethereum,1,3278.19,3173.76,3336.38,3522.8,3173.5,3235.5200000000004,54.76976629491616,3357.444285714286,132.2829594539838,3533.12,3173.76,-23.579999999999927,-0.007192993694691285,-0.07612978312705798,6,28,7,1,3332.8503190437286,126.69520141750257,3272.85
29,2024-07-29,3272.85,ethereum,1,3254.61,3278.19,3173.76,3533.12,3252.65,3268.5499999999997,12.364125525074623,3320.2628571428572,109.24720770104753,3482.98,3173.76,18.23999999999978,0.005604358125858244,-0.07366576849923012,0,29,7,0,3321.9411701266868,131.70089544958137,3316.94
30,2024-07-30,3316.94,ethereum,1,3272.85,3254.61,3278.19,3443.07,3488.54,3281.4666666666667,32.04594254087672,3302.2442857142855,95.10211964990268,3482.98,3173.76,44.090000000000146,0.013471439265472007,-0.03663300484741816,1,30,7,0,3321.031866467289,125.15320699934772,3276.98
31,2024-07-31,3276.98,ethereum,1,3316.94,3272.85,3254.61,3482.98,3446.77,3288.9233333333336,24.350861038846137,3272.815714285714,51.924751598549676,3336.38,3173.76,-39.960000000000036,-0.012047248367471286,-0.05914475535317454,2,31,7,0,3313.022436200509,113.54801772328855,3233.08
32,2024-08-01,3233.08,ethereum,1,3276.98,3316.94,3272.85,3336.38,3389.44,3275.6666666666665,41.94542327040165,3258.058571428572,45.076184927505885,3316.94,3173.76,-43.90000000000009,-0.01339648090620027,-0.030961701005281173,3,1,8,0,3298.4874478004167,93.87052184317767,3204.25
33,2024-08-02,3204.25,ethereum,1,3233.08,3276.98,3316.94,3173.76,3428.55,3238.103333333333,36.62429020927265,3262.414285714286,36.165089454303335,3316.94,3204.25,-28.829999999999927,-0.008917193512068988,0.0096069015930631,4,2,8,0,3281.353366382159,85.36762719750804,2983.3
34,2024-08-03,2983.3,ethereum,1,3204.25,3233.08,3276.98,3278.19,3505.22,3140.2100000000005,136.65047859410987,3220.287142857143,110.3634301922933,3316.94,2983.3,-220.94999999999982,-0.06895529375048759,-0.0899551276771633,5,3,8,1,3227.1618452217663,100.25011168738267,2906.72
35,2024-08-04,2906.72,ethereum,1,2983.3,3204.25,3233.08,3254.61,3522.8,3031.4233333333336,154.49244846701143,3170.588571428572,159.65440743770716,3316.94,2906.72,-76.58000000000038,-0.02566956055374936,-0.10689145550465351,6,4,8,1,3168.899691545081,136.54076451130896,2682.44
36,2024-08-05,2682.44,ethereum,1,2906.72,2983.3,3204.25,3272.85,3533.12,2857.486666666667,156.35576654965848,3086.2442857142855,234.86559886150022,3316.94,2682.44,-224.27999999999975,-0.0771591346947762,-0.18039629069465446,0,5,8,0,3080.4524749005204,211.10058809328964,2415.63
37,2024-08-06,2415.63,ethereum,1,2682.44,2906.72,2983.3,3316.94,3443.07,2668.263333333333,245.85174482466093,2957.4857142857145,319.22372425709705,3276.98,2415.63,-266.80999999999995,-0.09946541208750237,-0.2717293650171544,1,6,8,0,2959.5756612822443,304.39380238981994,2455.51
38,2024-08-07,2455.51,ethereum,1,2415.63,2682.44,2906.72,3276.98,3482.98,2517.86,143.91850436964685,2840.132857142857,332.89735263362473,3233.08,2415.63,39.88000000000011,0.016509150821938823,-0.2506789788158609,2,7,8,0,2867.927359230927,347.8628218453672,2341.59
39,2024-08-08,2341.59,ethereum,1,2455.51,2415.63,2682.44,3233.08,3336.38,2404.2433333333333,57.807298270450154,2712.7771428571427,328.00535105971846,3204.25,2341.59,-113.92000000000007,-0.04639362087712939,-0.27574016108478594,3,8,8,0,2772.2296575525766,382.1601747725968,2685.01
40,2024-08-09,2685.01,ethereum,1,2341.59,2455.51,2415.63,3204.25,3173.76,2494.036666666667,174.9215599442484,2638.6,247.06098005688048,2983.3,2341.59,343.4200000000001,0.14666102947142745,-0.16204728095498155,4,9,8,0,2756.371537997563,353.3437675330415,2602.18
41,2024-08-10,2602.18,ethereum,1,2685.01,2341.59,2455.51,2983.3,3278.19,2542.9266666666667,179.21367758441187,2584.154285714286,194.9327845572357,2906.72,2341.59,-82.83000000000038,-0.03084904711714309,-0.1277511480575203,5,10,8,1,2728.3367129070966,318.79201859693865,2608.04
42,2024-08-11,2608.04,ethereum,1,2602.18,2685.01,2341.59,2906.72,3254.61,2631.7433333333333,46.22324343152503,2541.4857142857145,136.48588533338406,2685.01,2341.59,5.860000000000127,0.002251957973699037,-0.1027549953211867,6,11,8,1,2706.464583287624,271.53633741074947,2558.79
43,2024-08-12,2558.79,ethereum,1,2608.04,2602.18,2685.01,2682.44,3272.85,2589.6699999999996,26.902893896315742,2523.8214285714284,122.48640746746254,2685.01,2341.59,-49.25,-0.018883912823422944,-0.04609609161807915,0,12,8,0,2679.61465905351,203.4999325388915,2726.78
44,2024-08-13,2726.78,ethereum,1,2558.79,2608.04,2602.18,2415.63,3316.94,2631.2033333333334,86.35719445031812,2568.2714285714287,132.71127751985517,2726.78,2341.59,167.99000000000024,0.06565212463703562,0.12880697788982598,1,13,8,0,2688.1901755892354,165.85015328100678,2703.55
45,2024-08-14,2703.55,ethereum,1,2726.78,2558.79,2608.04,2455.51,3276.98,2663.0400000000004,91.02722175259962,2603.7057142857147,130.68392592525606,2726.78,2341.59,-23.230000000000018,-0.008519205803181773,0.10101363871456437,2,14,8,0,2690.982870936647,133.07087700419973,2662.78
46,2024-08-15,2662.78,ethereum,1,2703.55,2726.78,2558.79,2341.59,3233.08,2697.7033333333334,32.39811157043747,2649.59,61.260755246186505,2726.78,2558.79,-40.76999999999998,-0.015080172365963262,0.1371674802164342,3,15,8,0,2685.855076220893,131.4914955593883,2569.86
47,2024-08-16,2569.86,ethereum,1,2662.78,2703.55,2726.78,2685.01,3204.25,2645.396666666667,68.51926176871814,2633.14,65.47946217453575,2726.78,2558.79,-92.92000000000007,-0.03489586071699502,-0.04288624623371984,4,16,8,0,2664.7650623625486,119.0494353386214,2592.25
48,2024-08-17,2592.25,ethereum,1,2569.86,2662.78,2703.55,2602.18,2983.3,2608.296666666667,48.49384737603133,2631.7214285714285,66.36357420266157,2726.78,2558.79,22.389999999999873,0.00871253686971274,-0.003816031173861867,5,17,8,1,2651.580505569358,109.14684237810658,2613.14
49,2024-08-18,2613.14,ethereum,1,2592.25,2569.86,2662.78,2608.04,2906.72,2591.75,21.644331821433777,2632.4500000000003,66.08767862972988,2726.78,2558.79,20.889999999999873,0.008058636319799417,0.0019554914801920287,6,18,8,1,2644.5913227385654,58.19480003497902,2614.6
50,2024-08-19,2614.6,ethereum,1,2613.14,2592.25,2569.86,2558.79,2682.44,2606.6633333333334,12.503640802973585,2640.422857142857,58.67047716250482,2726.78,2569.86,1.4600000000000364,0.0005587148028809441,0.021811090398196065,0,19,8,0,2639.138354967917,55.287301143914306,2640.59
51,2024-08-20,2640.59,ethereum,1,2614.6,2613.14,2592.25,2726.78,2415.63,2622.7766666666666,15.44406142599507,2628.11,44.97142796635557,2703.55,2569.86,25.990000000000236,0.009940335041689119,-0.03160871064038906,1,20,8,0,2639.4022904282956,54.84300862968442,2575.64
52,2024-08-21,2575.64,ethereum,1,2640.59,2614.6,2613.14,2703.55,2455.51,2610.2766666666666,32.690121341619815,2609.837142857143,33.81124601582437,2662.78,2569.86,-64.95000000000027,-0.024596775720577724,-0.04731186772946694,2,21,8,0,2627.8091467140603,57.13070273990723,2630.3
53,2024-08-22,2630.3,ethereum,1,2575.64,2640.59,2614.6,2662.78,2341.59,2615.5099999999998,34.90965052813521,2605.197142857143,26.846096373140075,2640.59,2569.86,54.66000000000031,0.02122190989424011,-0.012197778261816561,3,22,8,0,2628.2620291296857,52.06201717396574,2623.29
54,2024-08-23,2623.29,ethereum,1,2630.3,2575.64,2640.59,2569.86,2685.01,2609.7433333333333,29.741604417546544,2612.8299999999995,22.34237975984396,2640.59,2575.64,-7.010000000000218,-0.0026650952362848868,0.02079101585300358,4,23,8,0,2627.3580238333793,40.29351257405645,2763.26
55,2024-08-24,2763.26,ethereum,1,2623.29,2630.3,2575.64,2592.25,2602.18,2672.2833333333333,78.86602838567619,2637.2599999999998,59.19313839739497,2763.26,2575.64,139.97000000000025,0.05335666281653961,0.0659697174269458,5,24,8,1,2652.067474045492,55.264926681496654,2767.84
56,2024-08-25,2767.84,ethereum,1,2763.26,2623.29,2630.3,2613.14,2608.04,2718.13,82.16576720263302,2659.36,75.35854054673038,2767.84,2575.64,4.579999999999927,0.0016574625623357875,0.05920080822305751,6,25,8,1,2673.1170242190387,70.40339907356176,2745.16
